Type,Name,FeatIdx,Importance,OrigScore,RefScore(unmasked),PredAblatedZero(unmasked),Score_Impact(unmasked),ImpactPct(unmasked),ImpactPctOfOrig(unmasked),Direction(unmasked),PredAblatedMean(unmasked),Score_Impact_Mean(unmasked),ImpactPct_Mean(unmasked),ImpactPctOfOrig_Mean(unmasked),Direction_Mean(unmasked)
Feature,colorfulness_mean,23,0.010585270822048187,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,colorfulness_median,24,0.009953315369784832,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,colorfulness_min,25,0.010722024366259575,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,colorfulness_max,26,0.010785411112010479,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,color_temp_proxy_mean,27,0.010816443711519241,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,color_temp_proxy_median,28,0.010705624707043171,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,color_temp_proxy_min,29,0.01071037258952856,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,color_temp_proxy_max,30,0.0105844521895051,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,tag_count_mean,31,0.01049101259559393,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,tag_count_median,32,0.010282796807587147,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,tag_count_min,33,0.01053538266569376,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,tag_count_max,34,0.01035584881901741,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,mention_count_mean,35,0.010626259259879589,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,mention_count_median,36,0.010443262755870819,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,mention_count_min,37,0.010815443471074104,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,mention_count_max,38,0.01073958445340395,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,emoji_count_mean,39,0.010603529401123524,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,emoji_count_median,40,0.010599203407764435,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,emoji_count_min,41,0.010134491138160229,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,emoji_count_max,42,0.010928294621407986,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_length_mean,43,0.010801336728036404,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_length_median,44,0.010069917887449265,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_length_min,45,0.010200143791735172,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_length_max,46,0.010318195447325706,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_pos_mean,47,0.01079116202890873,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_pos_median,48,0.010534213855862617,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_pos_min,49,0.010750907473266125,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_pos_max,50,0.010595088824629784,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neg_mean,51,0.010175510309636593,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neg_median,52,0.010732569731771946,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neg_min,53,0.01061300840228796,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neg_max,54,0.010577263310551643,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neu_mean,55,0.01043369248509407,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neu_median,56,0.01077352836728096,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neu_min,57,0.01083981990814209,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neu_max,58,0.010885464958846569,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_compound_mean,59,0.010386290028691292,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_compound_median,60,0.010232647880911827,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_compound_min,61,0.010303475894033909,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_compound_max,62,0.010896451771259308,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,post_interval_sec_mean,63,0.010250957682728767,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,post_interval_sec_median,64,0.010156658478081226,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,post_interval_sec_min,65,0.010601913556456566,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,post_interval_sec_max,66,0.010809389874339104,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_pos_mean,67,0.010672112926840782,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_pos_median,68,0.010817224159836769,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_pos_min,69,0.010540573857724667,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_pos_max,70,0.010416293516755104,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neg_mean,71,0.010349185205996037,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neg_median,72,0.010652746073901653,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neg_min,73,0.010697032324969769,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neg_max,74,0.010429474525153637,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neu_mean,75,0.010274210944771767,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neu_median,76,0.01042049191892147,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neu_min,77,0.01027769222855568,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neu_max,78,0.010376697406172752,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_compound_mean,79,0.010557345114648342,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_compound_median,80,0.011048965156078339,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_compound_min,81,0.010523295029997826,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_compound_max,82,0.010710998438298702,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,feedback_rate,83,0.010784169659018517,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,ad_rate,84,0.010626906529068947,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,monthly_post_count,85,0.010875077918171883,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_0,86,0.010574987158179283,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_1,87,0.01021731086075306,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_2,88,0.010358904488384724,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_3,89,0.010769682936370373,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_4,90,0.010623247362673283,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_5,91,0.010503403842449188,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_6,92,0.01070135273039341,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_7,93,0.010399914346635342,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_8,94,0.010368146933615208,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_9,95,0.010517090559005737,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
