Type,Name,FeatIdx,Importance,OrigScore,RefScore(unmasked),PredAblatedZero(unmasked),Score_Impact(unmasked),ImpactPct(unmasked),ImpactPctOfOrig(unmasked),Direction(unmasked),PredAblatedMean(unmasked),Score_Impact_Mean(unmasked),ImpactPct_Mean(unmasked),ImpactPctOfOrig_Mean(unmasked),Direction_Mean(unmasked)
Feature,caption_sent_neu_mean,55,0.01010324526578188,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neu_median,56,0.010118861682713032,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neu_min,57,0.010170713998377323,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_neu_max,58,0.009902957826852798,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_compound_mean,59,0.00996336154639721,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_compound_median,60,0.009860367514193058,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_compound_min,61,0.00941216666251421,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,caption_sent_compound_max,62,0.010014553554356098,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,post_interval_sec_mean,63,0.402824729681015,0.04515444487333298,0.04515444487333298,0.0446147657930851,0.000539679080247879,1.1951848411597845,1.1951848411597845,Positive (+),0.0446147657930851,0.000539679080247879,1.1951848411597845,1.1951848411597845,Positive (+)
Feature,post_interval_sec_median,64,0.3882102370262146,0.04515444487333298,0.04515444487333298,0.045661721378564835,-0.0005072765052318573,-1.1234254050595298,-1.1234254050595298,Negative (-),0.045661721378564835,-0.0005072765052318573,-1.1234254050595298,-1.1234254050595298,Negative (-)
Feature,post_interval_sec_min,65,0.3472142219543457,0.04515444487333298,0.04515444487333298,0.0463600680232048,-0.0012056231498718262,-2.669998830075609,-2.669998830075609,Negative (-),0.0463600680232048,-0.0012056231498718262,-2.669998830075609,-2.669998830075609,Negative (-)
Feature,post_interval_sec_max,66,0.33612537384033203,0.04515444487333298,0.04515444487333298,0.04338032752275467,0.001774117350578308,3.928998253695208,3.928998253695208,Positive (+),0.04338032752275467,0.001774117350578308,3.928998253695208,3.928998253695208,Positive (+)
Feature,comment_avg_pos_mean,67,0.009902246296405792,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_pos_median,68,0.009763358160853386,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_pos_min,69,0.009609520435333252,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_pos_max,70,0.009765506722033024,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neg_mean,71,0.010003563016653061,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neg_median,72,0.010033979080617428,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neg_min,73,0.010175923816859722,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neg_max,74,0.009900830686092377,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neu_mean,75,0.010071068070828915,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neu_median,76,0.00989128090441227,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neu_min,77,0.009866910986602306,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_neu_max,78,0.009873452596366405,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_compound_mean,79,0.00946496520191431,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_compound_median,80,0.009819688275456429,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_compound_min,81,0.010107004083693027,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,comment_avg_compound_max,82,0.009975377470254898,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,feedback_rate,83,0.009757942520081997,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,ad_rate,84,0.010184679180383682,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,monthly_post_count,85,0.010049138218164444,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_0,86,0.009498911909759045,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_1,87,0.009882337413728237,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_2,88,0.009977581910789013,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_3,89,0.009865176863968372,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_4,90,0.010102964006364346,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_5,91,0.0094138253480196,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_6,92,0.009688367135822773,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_7,93,0.00940227136015892,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_8,94,0.009487119503319263,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Feature,rate_post_cat_9,95,0.009510067291557789,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
