Type,Name,EdgeIdx,Src,Dst,Neighbor,Importance,OrigScore,RefScore(unmasked),PredAblatedZero(unmasked),Score_Impact(unmasked),ImpactPct(unmasked),ImpactPctOfOrig(unmasked),Direction(unmasked),PredAblatedMean(unmasked),Score_Impact_Mean(unmasked),ImpactPct_Mean(unmasked),ImpactPctOfOrig_Mean(unmasked),Direction_Mean(unmasked)
Edge,#KARRINRACHELLEapparelLegitClothing--karrinrachelle (e13),13,#KARRINRACHELLEapparelLegitClothing,karrinrachelle,#KARRINRACHELLEapparelLegitClothing,0.012579018250107765,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KARRINRACHELLEbandreviews--karrinrachelle (e14),14,#KARRINRACHELLEbandreviews,karrinrachelle,#KARRINRACHELLEbandreviews,0.013225827366113663,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KARRINRACHELLEfoodblog--karrinrachelle (e15),15,#KARRINRACHELLEfoodblog,karrinrachelle,#KARRINRACHELLEfoodblog,0.01258473563939333,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KARRINRACHELLEfoodcritic--karrinrachelle (e16),16,#KARRINRACHELLEfoodcritic,karrinrachelle,#KARRINRACHELLEfoodcritic,0.014620663598179817,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KARRINRACHELLEfoodstagram--karrinrachelle (e17),17,#KARRINRACHELLEfoodstagram,karrinrachelle,#KARRINRACHELLEfoodstagram,0.013720732182264328,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KARRINRACHELLEmoviereviews--karrinrachelle (e18),18,#KARRINRACHELLEmoviereviews,karrinrachelle,#KARRINRACHELLEmoviereviews,0.01369368378072977,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KARRINRACHELLEproductreviews--karrinrachelle (e19),19,#KARRINRACHELLEproductreviews,karrinrachelle,#KARRINRACHELLEproductreviews,0.013284502550959587,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KARRINRACHELLEsAmazon--karrinrachelle (e20),20,#KARRINRACHELLEsAmazon,karrinrachelle,#KARRINRACHELLEsAmazon,0.013100880198180676,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KARRINRACHELLEsAmazonList--karrinrachelle (e21),21,#KARRINRACHELLEsAmazonList,karrinrachelle,#KARRINRACHELLEsAmazonList,0.01345070544630289,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KARRINRACHELLEsAmazonWishList--karrinrachelle (e22),22,#KARRINRACHELLEsAmazonWishList,karrinrachelle,#KARRINRACHELLEsAmazonWishList,0.01345464214682579,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KARRINRACHELLEshirt--karrinrachelle (e23),23,#KARRINRACHELLEshirt,karrinrachelle,#KARRINRACHELLEshirt,0.01358381099998951,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#KRsAmazonWishList--karrinrachelle (e24),24,#KRsAmazonWishList,karrinrachelle,#KRsAmazonWishList,0.012648716568946838,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#LG--karrinrachelle (e25),25,#LG,karrinrachelle,#LG,0.013305039145052433,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#LaLuzDeJesusGallery--karrinrachelle (e26),26,#LaLuzDeJesusGallery,karrinrachelle,#LaLuzDeJesusGallery,0.014635482802987099,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#Legit--karrinrachelle (e27),27,#Legit,karrinrachelle,#Legit,0.012846853584051132,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#LegitClothing--karrinrachelle (e28),28,#LegitClothing,karrinrachelle,#LegitClothing,0.014693966135382652,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#LoveMarrin--karrinrachelle (e29),29,#LoveMarrin,karrinrachelle,#LoveMarrin,0.014450730755925179,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#MarkGeminiDragonMansGirl--karrinrachelle (e30),30,#MarkGeminiDragonMansGirl,karrinrachelle,#MarkGeminiDragonMansGirl,0.013714398257434368,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#MarknKarrin--karrinrachelle (e31),31,#MarknKarrin,karrinrachelle,#MarknKarrin,0.013768766075372696,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#Marrin--karrinrachelle (e32),32,#Marrin,karrinrachelle,#Marrin,0.013240933418273926,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#MarrinForever--karrinrachelle (e33),33,#MarrinForever,karrinrachelle,#MarrinForever,0.01416874211281538,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#MarrinLove--karrinrachelle (e34),34,#MarrinLove,karrinrachelle,#MarrinLove,0.013339838944375515,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#MarrinLovesChronicTacos--karrinrachelle (e35),35,#MarrinLovesChronicTacos,karrinrachelle,#MarrinLovesChronicTacos,0.013329161331057549,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#Modeling--karrinrachelle (e36),36,#Modeling,karrinrachelle,#Modeling,0.013846168294548988,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#MyAmazon--karrinrachelle (e37),37,#MyAmazon,karrinrachelle,#MyAmazon,0.013316943310201168,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#MyAmazonWishList--karrinrachelle (e38),38,#MyAmazonWishList,karrinrachelle,#MyAmazonWishList,0.013964473269879818,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#NaturallyGorg--karrinrachelle (e39),39,#NaturallyGorg,karrinrachelle,#NaturallyGorg,0.013326175510883331,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#NaturallyPerf--karrinrachelle (e40),40,#NaturallyPerf,karrinrachelle,#NaturallyPerf,0.013272677548229694,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#PublicFigures--karrinrachelle (e41),41,#PublicFigures,karrinrachelle,#PublicFigures,0.0134236766025424,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SeattleCeleb--karrinrachelle (e42),42,#SeattleCeleb,karrinrachelle,#SeattleCeleb,0.01270325668156147,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SeattleCelebrity--karrinrachelle (e43),43,#SeattleCelebrity,karrinrachelle,#SeattleCelebrity,0.013847080059349537,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SeattleElite--karrinrachelle (e44),44,#SeattleElite,karrinrachelle,#SeattleElite,0.013990780338644981,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SeattleFamous--karrinrachelle (e45),45,#SeattleFamous,karrinrachelle,#SeattleFamous,0.013164571486413479,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SeattleMade--karrinrachelle (e46),46,#SeattleMade,karrinrachelle,#SeattleMade,0.01319229044020176,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SeattleModel--karrinrachelle (e47),47,#SeattleModel,karrinrachelle,#SeattleModel,0.013361489400267601,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SeattleStar--karrinrachelle (e48),48,#SeattleStar,karrinrachelle,#SeattleStar,0.014159958809614182,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SeattleStarModel--karrinrachelle (e49),49,#SeattleStarModel,karrinrachelle,#SeattleStarModel,0.014233680441975594,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SeattleTopModel--karrinrachelle (e50),50,#SeattleTopModel,karrinrachelle,#SeattleTopModel,0.014116154983639717,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#Seattlelite--karrinrachelle (e51),51,#Seattlelite,karrinrachelle,#Seattlelite,0.013692143373191357,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SeattlesFinest--karrinrachelle (e52),52,#SeattlesFinest,karrinrachelle,#SeattlesFinest,0.01378152146935463,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SteveRude--karrinrachelle (e53),53,#SteveRude,karrinrachelle,#SteveRude,0.014330260455608368,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#StuffKARRINRACHELLEloves--karrinrachelle (e54),54,#StuffKARRINRACHELLEloves,karrinrachelle,#StuffKARRINRACHELLEloves,0.013169774785637856,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#SuperModels--karrinrachelle (e55),55,#SuperModels,karrinrachelle,#SuperModels,0.012639305554330349,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#TMphotography--karrinrachelle (e56),56,#TMphotography,karrinrachelle,#TMphotography,0.014128291048109531,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#TheOfficialUnveilingOfInseparableBySteveRude--karrinrachelle (e57),57,#TheOfficialUnveilingOfInseparableBySteveRude,karrinrachelle,#TheOfficialUnveilingOfInseparableBySteveRude,0.01236011739820242,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#TheOfficialUnveilingOfInseparableStarringKRandMFbySR--karrinrachelle (e58),58,#TheOfficialUnveilingOfInseparableStarringKRandMFbySR,karrinrachelle,#TheOfficialUnveilingOfInseparableStarringKRandMFbySR,0.01364853885024786,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#TopDogModel--karrinrachelle (e59),59,#TopDogModel,karrinrachelle,#TopDogModel,0.013758791610598564,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#TopModels--karrinrachelle (e60),60,#TopModels,karrinrachelle,#TopModels,0.013535873033106327,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#VegasBand--karrinrachelle (e61),61,#VegasBand,karrinrachelle,#VegasBand,0.012706786394119263,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#WashingtonStateModel--karrinrachelle (e62),62,#WashingtonStateModel,karrinrachelle,#WashingtonStateModel,0.013749277219176292,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#WashingtonStateSuperModel--karrinrachelle (e63),63,#WashingtonStateSuperModel,karrinrachelle,#WashingtonStateSuperModel,0.012117287144064903,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#WashingtonStateTopModel--karrinrachelle (e64),64,#WashingtonStateTopModel,karrinrachelle,#WashingtonStateTopModel,0.013469891622662544,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazon--karrinrachelle (e65),65,#amazon,karrinrachelle,#amazon,0.014203852042555809,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonbooks--karrinrachelle (e66),66,#amazonbooks,karrinrachelle,#amazonbooks,0.013629218563437462,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonecho--karrinrachelle (e67),67,#amazonecho,karrinrachelle,#amazonecho,0.01276533305644989,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonfire--karrinrachelle (e68),68,#amazonfire,karrinrachelle,#amazonfire,0.012996392324566841,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonfiretv--karrinrachelle (e69),69,#amazonfiretv,karrinrachelle,#amazonfiretv,0.013847164809703827,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonfresh--karrinrachelle (e70),70,#amazonfresh,karrinrachelle,#amazonfresh,0.012580807320773602,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazongiftcard--karrinrachelle (e71),71,#amazongiftcard,karrinrachelle,#amazongiftcard,0.013370783999562263,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonmp3--karrinrachelle (e72),72,#amazonmp3,karrinrachelle,#amazonmp3,0.013300031423568726,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonmusic--karrinrachelle (e73),73,#amazonmusic,karrinrachelle,#amazonmusic,0.013106843456625938,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonpets--karrinrachelle (e74),74,#amazonpets,karrinrachelle,#amazonpets,0.01406823005527258,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonprime--karrinrachelle (e75),75,#amazonprime,karrinrachelle,#amazonprime,0.012141883373260498,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonreview--karrinrachelle (e76),76,#amazonreview,karrinrachelle,#amazonreview,0.012873790226876736,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#amazonvideo--karrinrachelle (e77),77,#amazonvideo,karrinrachelle,#amazonvideo,0.012029380537569523,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#bacon--karrinrachelle (e78),78,#bacon,karrinrachelle,#bacon,0.013382514007389545,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#baconaddict--karrinrachelle (e79),79,#baconaddict,karrinrachelle,#baconaddict,0.013543147593736649,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#baconandegg--karrinrachelle (e80),80,#baconandegg,karrinrachelle,#baconandegg,0.0131303695961833,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#baconandeggs--karrinrachelle (e81),81,#baconandeggs,karrinrachelle,#baconandeggs,0.013114327564835548,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#baconeggandcheese--karrinrachelle (e82),82,#baconeggandcheese,karrinrachelle,#baconeggandcheese,0.012802145443856716,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#baconislife--karrinrachelle (e83),83,#baconislife,karrinrachelle,#baconislife,0.013088223524391651,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#baconlove--karrinrachelle (e84),84,#baconlove,karrinrachelle,#baconlove,0.012870833277702332,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#baconlover--karrinrachelle (e85),85,#baconlover,karrinrachelle,#baconlover,0.012330865487456322,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#baconnation--karrinrachelle (e86),86,#baconnation,karrinrachelle,#baconnation,0.012988273054361343,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#baconneggs--karrinrachelle (e87),87,#baconneggs,karrinrachelle,#baconneggs,0.012772985734045506,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#baconrules--karrinrachelle (e88),88,#baconrules,karrinrachelle,#baconrules,0.013303535990417004,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#bandreviews--karrinrachelle (e89),89,#bandreviews,karrinrachelle,#bandreviews,0.013365651480853558,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#bandreviewsbyKARRINRACHELLE--karrinrachelle (e90),90,#bandreviewsbyKARRINRACHELLE,karrinrachelle,#bandreviewsbyKARRINRACHELLE,0.013105480931699276,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#bondage--karrinrachelle (e91),91,#bondage,karrinrachelle,#bondage,0.0128678223118186,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#bondagebabe--karrinrachelle (e92),92,#bondagebabe,karrinrachelle,#bondagebabe,0.013919955119490623,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#bondagesexy--karrinrachelle (e93),93,#bondagesexy,karrinrachelle,#bondagesexy,0.013284728862345219,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#boyfriendgirlfriend--karrinrachelle (e94),94,#boyfriendgirlfriend,karrinrachelle,#boyfriendgirlfriend,0.012049606069922447,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#buffet--karrinrachelle (e95),95,#buffet,karrinrachelle,#buffet,0.013657517731189728,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#burger--karrinrachelle (e96),96,#burger,karrinrachelle,#burger,0.012840981595218182,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
Edge,#burritobowl--karrinrachelle (e97),97,#burritobowl,karrinrachelle,#burritobowl,0.013953492976725101,0.04515444487333298,0.04515444487333298,0.04515444487333298,0.0,0.0,0.0,Zero (0),0.04515444487333298,0.0,0.0,0.0,Zero (0)
