Type,Name,EdgeIdx,Src,Dst,Neighbor,Importance,OrigScore,RefScore(unmasked),PredAblatedZero(unmasked),Score_Impact(unmasked),ImpactPct(unmasked),ImpactPctOfOrig(unmasked),Direction(unmasked),PredAblatedMean(unmasked),Score_Impact_Mean(unmasked),ImpactPct_Mean(unmasked),ImpactPctOfOrig_Mean(unmasked),Direction_Mean(unmasked)
Edge,#sweetpotatoefriesaddict--karrinrachelle (e239),239,#sweetpotatoefriesaddict,karrinrachelle,#sweetpotatoefriesaddict,0.008608098141849041,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#sweetpotatoefriesarethebest--karrinrachelle (e240),240,#sweetpotatoefriesarethebest,karrinrachelle,#sweetpotatoefriesarethebest,0.009205585345625877,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#sweetpotatofries--karrinrachelle (e241),241,#sweetpotatofries,karrinrachelle,#sweetpotatofries,0.00885168369859457,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#thedude--karrinrachelle (e242),242,#thedude,karrinrachelle,#thedude,0.008625524118542671,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#thehardrock--karrinrachelle (e243),243,#thehardrock,karrinrachelle,#thehardrock,0.008936633355915546,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#thepalmsrestaurant--karrinrachelle (e244),244,#thepalmsrestaurant,karrinrachelle,#thepalmsrestaurant,0.009138603694736958,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#truelove--karrinrachelle (e245),245,#truelove,karrinrachelle,#truelove,0.00903286598622799,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#truelovealways--karrinrachelle (e246),246,#truelovealways,karrinrachelle,#truelovealways,0.008576004765927792,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#trueloveforever--karrinrachelle (e247),247,#trueloveforever,karrinrachelle,#trueloveforever,0.009245906956493855,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#truelovepictures--karrinrachelle (e248),248,#truelovepictures,karrinrachelle,#truelovepictures,0.00940112117677927,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#trueloves--karrinrachelle (e249),249,#trueloves,karrinrachelle,#trueloves,0.009075884707272053,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#truelovestory--karrinrachelle (e250),250,#truelovestory,karrinrachelle,#truelovestory,0.008929663337767124,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#uplive--karrinrachelle (e251),251,#uplive,karrinrachelle,#uplive,0.00890355370938778,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#vegasfood--karrinrachelle (e252),252,#vegasfood,karrinrachelle,#vegasfood,0.009056758135557175,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#vegasfoodcritic--karrinrachelle (e253),253,#vegasfoodcritic,karrinrachelle,#vegasfoodcritic,0.008900393731892109,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#vegasfoodie--karrinrachelle (e254),254,#vegasfoodie,karrinrachelle,#vegasfoodie,0.009319856762886047,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#vegasfoodies--karrinrachelle (e255),255,#vegasfoodies,karrinrachelle,#vegasfoodies,0.009107166901230812,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#vegasfoodporn--karrinrachelle (e256),256,#vegasfoodporn,karrinrachelle,#vegasfoodporn,0.008821017108857632,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#vegasfoods--karrinrachelle (e257),257,#vegasfoods,karrinrachelle,#vegasfoods,0.009084311313927174,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#vinylasvegas--karrinrachelle (e258),258,#vinylasvegas,karrinrachelle,#vinylasvegas,0.00876101478934288,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#vinylvegas--karrinrachelle (e259),259,#vinylvegas,karrinrachelle,#vinylvegas,0.009183899499475956,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,#wonderwoman--karrinrachelle (e260),260,#wonderwoman,karrinrachelle,#wonderwoman,0.00915908720344305,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,702link--karrinrachelle (e261),261,702link,karrinrachelle,702link,0.009076845832169056,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,_cool_gadgets_--karrinrachelle (e262),262,_cool_gadgets_,karrinrachelle,_cool_gadgets_,0.009419755078852177,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,_delishfood--karrinrachelle (e263),263,_delishfood,karrinrachelle,_delishfood,0.009071508422493935,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,allfoodcritics--karrinrachelle (e264),264,allfoodcritics,karrinrachelle,allfoodcritics,0.00920612458139658,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazon--karrinrachelle (e265),265,amazon,karrinrachelle,amazon,0.00879938155412674,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazonbrasil--karrinrachelle (e266),266,amazonbrasil,karrinrachelle,amazonbrasil,0.009113920852541924,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazondotin--karrinrachelle (e267),267,amazondotin,karrinrachelle,amazondotin,0.008994494564831257,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazonfashion--karrinrachelle (e268),268,amazonfashion,karrinrachelle,amazonfashion,0.009372340515255928,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazonfashioneu--karrinrachelle (e269),269,amazonfashioneu,karrinrachelle,amazonfashioneu,0.008921893313527107,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazonhome--karrinrachelle (e270),270,amazonhome,karrinrachelle,amazonhome,0.008602939546108246,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazonkindle--karrinrachelle (e271),271,amazonkindle,karrinrachelle,amazonkindle,0.008964871056377888,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazonmusic--karrinrachelle (e272),272,amazonmusic,karrinrachelle,amazonmusic,0.008754896931350231,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazonprimevideo--karrinrachelle (e273),273,amazonprimevideo,karrinrachelle,amazonprimevideo,0.008975807577371597,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazonstudios--karrinrachelle (e274),274,amazonstudios,karrinrachelle,amazonstudios,0.008709984831511974,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazontech--karrinrachelle (e275),275,amazontech,karrinrachelle,amazontech,0.009230866096913815,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazonwishlist--karrinrachelle (e276),276,amazonwishlist,karrinrachelle,amazonwishlist,0.009189863689243793,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,amazonwishlist_--karrinrachelle (e277),277,amazonwishlist_,karrinrachelle,amazonwishlist_,0.009279096499085426,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,ambiancemodelsvegas--karrinrachelle (e278),278,ambiancemodelsvegas,karrinrachelle,ambiancemodelsvegas,0.009187506511807442,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,bacon_living--karrinrachelle (e279),279,bacon_living,karrinrachelle,bacon_living,0.008890124037861824,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,baconandbarrels--karrinrachelle (e280),280,baconandbarrels,karrinrachelle,baconandbarrels,0.009320292621850967,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,band.review--karrinrachelle (e281),281,band.review,karrinrachelle,band.review,0.009014317765831947,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,bandreviewer--karrinrachelle (e282),282,bandreviewer,karrinrachelle,bandreviewer,0.008841903880238533,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,bandreviews.ig--karrinrachelle (e283),283,bandreviews.ig,karrinrachelle,bandreviews.ig,0.008924705907702446,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,bandreviewsdaily--karrinrachelle (e284),284,bandreviewsdaily,karrinrachelle,bandreviewsdaily,0.008714341558516026,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,bands_reviews--karrinrachelle (e285),285,bands_reviews,karrinrachelle,bands_reviews,0.00899544171988964,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,ben.lizares--karrinrachelle (e286),286,ben.lizares,karrinrachelle,ben.lizares,0.009303035214543343,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,best.movies--karrinrachelle (e287),287,best.movies,karrinrachelle,best.movies,0.00872198585420847,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,bestfoodlasvegas--karrinrachelle (e288),288,bestfoodlasvegas,karrinrachelle,bestfoodlasvegas,0.008865860290825367,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,bestvaluebuffets--karrinrachelle (e289),289,bestvaluebuffets,karrinrachelle,bestvaluebuffets,0.009057651273906231,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,bigolive.agency--karrinrachelle (e290),290,bigolive.agency,karrinrachelle,bigolive.agency,0.008974968455731869,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,bigoliveapp--karrinrachelle (e291),291,bigoliveapp,karrinrachelle,bigoliveapp,0.008998239412903786,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,bigoliveid--karrinrachelle (e292),292,bigoliveid,karrinrachelle,bigoliveid,0.009177866391837597,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,biteofvegas--karrinrachelle (e293),293,biteofvegas,karrinrachelle,biteofvegas,0.008909080177545547,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,blvdslv--karrinrachelle (e294),294,blvdslv,karrinrachelle,blvdslv,0.009129838086664677,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,boybandreviewlv--karrinrachelle (e295),295,boybandreviewlv,karrinrachelle,boybandreviewlv,0.008796029724180698,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,ces--karrinrachelle (e296),296,ces,karrinrachelle,ces,0.00928991287946701,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cheapfoodcritic--karrinrachelle (e297),297,cheapfoodcritic,karrinrachelle,cheapfoodcritic,0.009275735355913639,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,christmas.af--karrinrachelle (e298),298,christmas.af,karrinrachelle,christmas.af,0.008714827708899975,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,christmas4you1--karrinrachelle (e299),299,christmas4you1,karrinrachelle,christmas4you1,0.008820472285151482,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,christmas_foods--karrinrachelle (e300),300,christmas_foods,karrinrachelle,christmas_foods,0.009310364723205566,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,christmas_foods_decerations_--karrinrachelle (e301),301,christmas_foods_decerations_,karrinrachelle,christmas_foods_decerations_,0.009109804406762123,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,christmas_ilove--karrinrachelle (e302),302,christmas_ilove,karrinrachelle,christmas_ilove,0.009107830002903938,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,christmas_partyfoods--karrinrachelle (e303),303,christmas_partyfoods,karrinrachelle,christmas_partyfoods,0.009403572417795658,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,christmascountdown--karrinrachelle (e304),304,christmascountdown,karrinrachelle,christmascountdown,0.008473953232169151,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,christmasfoods--karrinrachelle (e305),305,christmasfoods,karrinrachelle,christmasfoods,0.008751189336180687,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,christmasgiftguides--karrinrachelle (e306),306,christmasgiftguides,karrinrachelle,christmasgiftguides,0.009252132847905159,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,chronictacos--karrinrachelle (e307),307,chronictacos,karrinrachelle,chronictacos,0.009380281902849674,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,chronictacoslv--karrinrachelle (e308),308,chronictacoslv,karrinrachelle,chronictacoslv,0.008654157631099224,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cityoflasvegas--karrinrachelle (e309),309,cityoflasvegas,karrinrachelle,cityoflasvegas,0.008751517161726952,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,colorado_food_critic--karrinrachelle (e310),310,colorado_food_critic,karrinrachelle,colorado_food_critic,0.009252185001969337,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,comedy.movies.daily--karrinrachelle (e311),311,comedy.movies.daily,karrinrachelle,comedy.movies.daily,0.009160563349723816,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,comedy__movies_--karrinrachelle (e312),312,comedy__movies_,karrinrachelle,comedy__movies_,0.009273216128349304,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,comedymovies23--karrinrachelle (e313),313,comedymovies23,karrinrachelle,comedymovies23,0.009174935519695282,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,comedymovies84--karrinrachelle (e314),314,comedymovies84,karrinrachelle,comedymovies84,0.009191244840621948,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cool_gadget_th--karrinrachelle (e315),315,cool_gadget_th,karrinrachelle,cool_gadget_th,0.00940275564789772,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cool_gadgets--karrinrachelle (e316),316,cool_gadgets,karrinrachelle,cool_gadgets,0.009243757463991642,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cool_gadgets51--karrinrachelle (e317),317,cool_gadgets51,karrinrachelle,cool_gadgets51,0.008570695295929909,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cool_tech_gadgets--karrinrachelle (e318),318,cool_tech_gadgets,karrinrachelle,cool_tech_gadgets,0.008892780169844627,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,coole_gadgets123--karrinrachelle (e319),319,coole_gadgets123,karrinrachelle,coole_gadgets123,0.009079608134925365,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,coolgadgets1--karrinrachelle (e320),320,coolgadgets1,karrinrachelle,coolgadgets1,0.008977564051747322,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,coolgadgets_rd--karrinrachelle (e321),321,coolgadgets_rd,karrinrachelle,coolgadgets_rd,0.008907320909202099,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,coolgadgetsindia--karrinrachelle (e322),322,coolgadgetsindia,karrinrachelle,coolgadgetsindia,0.009274324402213097,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,coolgadgetsrock--karrinrachelle (e323),323,coolgadgetsrock,karrinrachelle,coolgadgetsrock,0.009156851097941399,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,coolgiftgadgets--karrinrachelle (e324),324,coolgiftgadgets,karrinrachelle,coolgiftgadgets,0.009479962289333344,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cravings_and_addictions--karrinrachelle (e325),325,cravings_and_addictions,karrinrachelle,cravings_and_addictions,0.008865169249475002,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,crazy_cool_gadgets--karrinrachelle (e326),326,crazy_cool_gadgets,karrinrachelle,crazy_cool_gadgets,0.009126775898039341,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,crazyjewishmom--karrinrachelle (e327),327,crazyjewishmom,karrinrachelle,crazyjewishmom,0.008839134126901627,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cute_couple_forever2018--karrinrachelle (e328),328,cute_couple_forever2018,karrinrachelle,cute_couple_forever2018,0.008965075016021729,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cutecouple--karrinrachelle (e329),329,cutecouple,karrinrachelle,cutecouple,0.008787702769041061,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cutecouplesgoals_--karrinrachelle (e330),330,cutecouplesgoals_,karrinrachelle,cutecouplesgoals_,0.009035542607307434,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cutecouplesinsta--karrinrachelle (e331),331,cutecouplesinsta,karrinrachelle,cutecouplesinsta,0.009026291780173779,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cutest_couplesxo16--karrinrachelle (e332),332,cutest_couplesxo16,karrinrachelle,cutest_couplesxo16,0.008652686141431332,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cutest_couplesxoxo--karrinrachelle (e333),333,cutest_couplesxoxo,karrinrachelle,cutest_couplesxoxo,0.009045851416885853,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,cutestcouple.s--karrinrachelle (e334),334,cutestcouple.s,karrinrachelle,cutestcouple.s,0.008962477557361126,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,drabdalalh--karrinrachelle (e335),335,drabdalalh,karrinrachelle,drabdalalh,0.009096136316657066,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,drunkentimes--karrinrachelle (e336),336,drunkentimes,karrinrachelle,drunkentimes,0.008554043248295784,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,drunkpeopledoingthings--karrinrachelle (e337),337,drunkpeopledoingthings,karrinrachelle,drunkpeopledoingthings,0.00927297119051218,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,elite.stuff--karrinrachelle (e338),338,elite.stuff,karrinrachelle,elite.stuff,0.009328119456768036,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,famous.artwork--karrinrachelle (e339),339,famous.artwork,karrinrachelle,famous.artwork,0.009082937613129616,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,famous_artwork--karrinrachelle (e340),340,famous_artwork,karrinrachelle,famous_artwork,0.009254341013729572,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,fcba.community--karrinrachelle (e341),341,fcba.community,karrinrachelle,fcba.community,0.008718148805201054,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
Edge,fhkailijumei.id--karrinrachelle (e342),342,fhkailijumei.id,karrinrachelle,fhkailijumei.id,0.00886235386133194,0.042961884289979935,0.042961884289979935,0.042961884289979935,0.0,0.0,0.0,Zero (0),0.042961884289979935,0.0,0.0,0.0,Zero (0)
